TIPO LINEA;TIPO;LETRA;NUMERO FORMATEADO;FECHA;CAEA NRO;CAEA VTO;COD CLIENTE;CUIT;RAZON SOCIAL;RESUMEN;TIPO PEDIDO;CODIGO BARRA;DESCRIPCION;PCIO VTA PUB;BASE EXCENTA+GRAVADO;IVA;OTROS IMPUESTOS;IMPORTE TOTAL;UNIDADES;LINEAS;CLASIF PRODUCTO;LABORATORIO;CONDICION IVA;PORC IVA;PCIO UNITARIO
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001425;CLONAGIN 0.5MG COMPR. X30;101253.6;64941.99;0;487.06;65429.05;10;;Eticos;BALIARDA S A ;Producto Exento;0;6494.199
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016399;REOVEX 20MG COM.RE X30;1886158.8;1209742.88;0;9073.07;1218815.95;60;;Eticos;BALIARDA S A ;Producto Exento;0;20162.38133
Detalle;FC;A;1114-08076680;;;;;;;;;7795338010267;SARVAL D 160/25MG COM.RE X30;1441427.6;924501.84;0;6933.76;931435.6;40;;Eticos;BALIARDA S A ;Producto Exento;0;23112.546
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015934;SARVAL D 80/12.5MG COM.RE X30;129034.1;82759.82;0;620.7;83380.52;5;;Eticos;BALIARDA S A ;Producto Exento;0;16551.964
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018126;BLAVIN 5MG COMPR. X60;422592.5;271041.99;0;2032.81;273074.8;10;;Eticos;BALIARDA S A ;Producto Exento;0;27104.199
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014173;BIDECAR 25MG COM.RA. X28;177256.5;113688.69;0;852.67;114541.36;10;;Eticos;BALIARDA S A ;Producto Exento;0;11368.869
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999272;PROSTOKLAR DUO CAPSU. X30;701866.44;450162.59;0;3376.22;453538.81;12;;Eticos;BALIARDA S A ;Producto Exento;0;37513.54917
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999944;SIAGLIX 100MG COM.RE X30;243805.62;156371.88;0;1172.79;157544.67;3;;Eticos;BALIARDA S A ;Producto Exento;0;52123.96
Detalle;FC;A;1114-08076680;;;;;;;;;7795338017204;OPTISER 20MG COM.RE X30;309799.38;198698.95;0;1490.24;200189.19;6;;Eticos;BALIARDA S A ;Producto Exento;0;33116.49167
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013329;SARVAL D 320/25MG COM.RE X30;158427.16;101611.95;0;762.09;102374.04;4;;Eticos;BALIARDA S A ;Producto Exento;0;25402.9875
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999302;BICARDIL 5MG COM.RE X30;136204.9;87359.08;0;655.19;88014.27;10;;Eticos;BALIARDA S A ;Producto Exento;0;8735.908
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015910;BIATRIX 100MG COM.RE X30;672658.4;431429.23;0;3235.72;434664.95;10;;Eticos;BALIARDA S A ;Producto Exento;0;43142.923
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001135;BLAVIN 2MG COMPR. X30;176562.8;113243.68;0;849.33;114093.01;10;;Eticos;BALIARDA S A ;Producto Exento;0;11324.368
Detalle;FC;A;1114-08076680;;;;;;;;;7795338019802;AUDIPAX MULTIDOSIS COMPR. X30;437904.4;280862.98;0;2106.47;282969.45;20;;Eticos;BALIARDA S A ;Producto Exento;0;14043.149
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015668;SARVAL 80MG COM.RE X30;496576;318493.75;0;2388.7;320882.45;20;;Eticos;BALIARDA S A ;Producto Exento;0;15924.6875
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999784;DEVISAL CB 50.000 CAP.BL X2;41481.52;26605.37;0;199.54;26804.91;4;;Eticos;BALIARDA S A ;Producto Exento;0;6651.3425
Detalle;FC;A;1114-08076680;;;;;;;;;7795338012285;NIDIB 5MG COMPR. X28;142133.4;91161.48;0;683.71;91845.19;10;;Eticos;BALIARDA S A ;Producto Exento;0;9116.148
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001852;VORXETIL 20MG COM.RE X30;125271.82;80346.75;0;602.6;80949.35;2;;Eticos;BALIARDA S A ;Producto Exento;0;40173.375
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001852;VORXETIL 20MG COM.RE X30;125271.82;80346.75;0;602.6;80949.35;2;;Eticos;BALIARDA S A ;Producto Exento;0;40173.375
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016382;REOVEX 10MG COM.RE X30;53120.19;34070.2;0;255.53;34325.73;3;;Eticos;BALIARDA S A ;Producto Exento;0;11356.73333
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018133;BLAVIN 10MG COMPR. X60;322350.06;206748.6;0;1550.61;208299.21;6;;Eticos;BALIARDA S A ;Producto Exento;0;34458.1
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018591;REOVEX 40MG COM.RE X30;534622.6;342895.84;0;2571.72;345467.56;10;;Eticos;BALIARDA S A ;Producto Exento;0;34289.584
Detalle;FC;A;1114-08076680;;;;;;;;;7795338010038;AUDIPAX 16MG COM.RA. X30;438374.4;281164.2;0;2108.73;283272.93;30;;Eticos;BALIARDA S A ;Producto Exento;0;9372.14
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013312;SARVAL D 320/12.5MG COM.RE X30;395584.8;253719.9;0;1902.9;255622.8;10;;Eticos;BALIARDA S A ;Producto Exento;0;25371.99
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999715;REOVEX EZ 20/10MG COMPR. X30;391878;251342.54;0;1885.07;253227.61;10;;Eticos;BALIARDA S A ;Producto Exento;0;25134.254
Detalle;FC;A;1114-08076680;;;;;;;;;7795338011301;AUDIPAX MULTIDOSIS COMPR. X60;79787.66;51174.16;0;383.81;51557.97;2;;Eticos;BALIARDA S A ;Producto Exento;0;25587.08
Detalle;FC;A;1114-08076680;;;;;;;;;7795338011301;AUDIPAX MULTIDOSIS COMPR. X60;239362.98;153522.48;0;1151.42;154673.9;6;;Eticos;BALIARDA S A ;Producto Exento;0;25587.08
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015767;LATRIGIN 100MG COM.RA. X30;177533.48;113866.26;0;854;114720.26;4;;Eticos;BALIARDA S A ;Producto Exento;0;28466.565
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013978;DISARVAL D 10/160/12.5MG COM.RE X30;206329.44;132335.47;0;992.52;133327.99;4;;Eticos;BALIARDA S A ;Producto Exento;0;33083.8675
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016788;BIATRIX XR 50MG COMPR. X30;257911.2;165418.9;0;1240.64;166659.54;3;;Eticos;BALIARDA S A ;Producto Exento;0;55139.63333
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999159;DEVISAL CB CAP.BL X1;57293.28;36746.76;0;275.6;37022.36;6;;Eticos;BALIARDA S A ;Producto Exento;0;6124.46
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018584;DOLOCOX 90MG COM.RE X10;203621.1;130598.37;0;979.49;131577.86;15;;Eticos;BALIARDA S A ;Producto Exento;0;8706.558
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001425;CLONAGIN 0.5MG COMPR. X30;405014.4;259767.97;0;1948.26;261716.23;40;;Eticos;BALIARDA S A ;Producto Exento;0;6494.19925
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016573;FLUCOGINKAN COM.RA. X1;21129.09;13551.78;0;101.64;13653.42;3;;Eticos;BALIARDA S A ;Producto Exento;0;4517.26
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014241;CLONAGIN SL COM.SUB X30;123712.2;79346.48;0;595.1;79941.58;20;;Eticos;BALIARDA S A ;Producto Exento;0;3967.324
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016597;BIDECAR 6.25MG COM.RA. X56;141612.64;90827.45;0;681.21;91508.66;8;;Eticos;BALIARDA S A ;Producto Exento;0;11353.43125
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014630;XEDENOL B12 AMPOL. X3;115867.4;74314.96;0;557.36;74872.32;4;;Eticos;BALIARDA S A ;Producto Exento;0;18578.74
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014371;CLONAGIN 0.5MG COM.RA. X50;129882.1;83303.73;0;624.78;83928.51;10;;Eticos;BALIARDA S A ;Producto Exento;0;8330.373
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015958;FLUCOGINKAN COM.RA. X2;39711.18;25469.91;0;191.02;25660.93;3;;Eticos;BALIARDA S A ;Producto Exento;0;8489.97
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016580;BIDECAR 3.125MG COM.RA. X56;50799.15;32581.53;0;244.36;32825.89;5;;Eticos;BALIARDA S A ;Producto Exento;0;6516.306
Detalle;FC;A;1114-08076680;;;;;;;;;7795338004716;CILOVAS 100MG COM.RA. X30;164172.7;105296.97;0;789.73;106086.7;5;;Eticos;BALIARDA S A ;Producto Exento;0;21059.394
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016382;REOVEX 10MG COM.RE X30;17706.73;11356.73;0;85.18;11441.91;1;;Eticos;BALIARDA S A ;Producto Exento;0;11356.73
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999708;REOVEX EZ 10/10MG COMPR. X30;91539.16;58711.31;0;440.33;59151.64;4;;Eticos;BALIARDA S A ;Producto Exento;0;14677.8275
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999319;BICARDIL 10MG COM.RE X30;103315.68;66264.51;0;496.98;66761.49;6;;Eticos;BALIARDA S A ;Producto Exento;0;11044.085
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013541;XEDENOL FLEX COMPR. X10;55697.52;35723.22;0;267.92;35991.14;6;;Eticos;BALIARDA S A ;Producto Exento;0;5953.87
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013237;DOLOCOX 60MG COM.RE X30;101076.48;64828.37;0;486.21;65314.58;4;;Eticos;BALIARDA S A ;Producto Exento;0;16207.0925
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013671;BALIARTRIN SOBRES X30 GRANULADO;396594.5;254367.55;0;1907.76;256275.31;10;;Eticos;BALIARDA S A ;Producto Exento;0;25436.755
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001142;BLAVIN 5MG COMPR. X30;455376;292068.73;0;2190.52;294259.25;20;;Eticos;BALIARDA S A ;Producto Exento;0;14603.4365
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014166;BIDECAR 12.5MG COM.RA. X28;140177.8;89907.1;0;674.3;90581.4;10;;Eticos;BALIARDA S A ;Producto Exento;0;8990.71
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014388;CLONAGIN 2MG COM.RA. X50;412971.3;264871.44;0;1986.54;266857.98;30;;Eticos;BALIARDA S A ;Producto Exento;0;8829.048
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014357;ENDOCLAR 10MG COM.RE X30;465676.9;298675.54;0;2240.07;300915.61;10;;Eticos;BALIARDA S A ;Producto Exento;0;29867.554
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013787;CLONAGIN 0.25MG COM.RA. X60;243106.5;155923.33;0;1169.42;157092.75;30;;Eticos;BALIARDA S A ;Producto Exento;0;5197.44433
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015965;FLUCOGINKAN COM.RA. X4;69630.87;44659.78;0;334.95;44994.73;3;;Eticos;BALIARDA S A ;Producto Exento;0;14886.59333
Detalle;FC;A;1114-08076680;;;;;;;;;7795338004716;CILOVAS 100MG COM.RA. X30;328345.4;210593.94;0;1579.45;212173.39;10;;Eticos;BALIARDA S A ;Producto Exento;0;21059.394
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013770;TENSIUM GASTRIC COMPR. X30;130962.9;83996.86;0;629.98;84626.84;10;;Eticos;BALIARDA S A ;Producto Exento;0;8399.686
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013718;ILDUC 10MG COMPR. X30;1006908.8;645810.6;0;4843.58;650654.18;40;;Eticos;BALIARDA S A ;Producto Exento;0;16145.265
Cabecera;FC;A;1114-08077135;13/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;1218808.94;255949.88;45705.34;1520464.16;72;1;;;;;
Detalle;FC;A;1114-08077135;;;;;;;;;7796285296285;INFILTREX ULTRA POLVO X300G SABOR LIMON;2376000;1218808.94;255949.88;45705.34;1520464.16;72;;Alimentos;DISPROFARMA CC (ELEA);Producto Gravado;21;16927.90194
Cabecera;FC;A;1114-08077958;13/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;545209.63;0;4089.07;549298.7;6;1;;;;;
Detalle;FC;A;1114-08077958;;;;;;;;;7795302000041;BRILINTA 90MG COM.RE X60;859297.8;545209.63;0;4089.07;549298.7;6;;Eticos;ASTRA ZENECA;Producto Exento;0;90868.27167
Cabecera;FC;A;1114-08077963;13/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;1373801.01;0;10303.5;1384104.51;8;3;;;;;
Detalle;FC;A;1114-08077963;;;;;;;;;7795381001878;ELIQUIS 5MG COM.RE X60;545456.12;338559.25;0;2539.19;341098.44;2;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;169279.625
Detalle;FC;A;1114-08077963;;;;;;;;;5415062394977;NURTEC ODT 75MG COMPR. X8;1122433.2;696682.51;0;5225.12;701907.63;4;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;174170.6275
Detalle;FC;A;1114-08077963;;;;;;;;;7795381001861;ELIQUIS 2.5MG COM.RE X60;545456.12;338559.25;0;2539.19;341098.44;2;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;169279.625
Cabecera;FC;A;1114-08078280;13/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;484219.97;0;3631.65;487851.62;84;6;;;;;
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001076;TRAPAX 2.5MG COMPR. X50;38878.71;24130.55;0;180.98;24311.53;3;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;8043.51667
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001045;TRAPAX 1MG COMPR. X50;94951.6;58940.46;0;442.05;59382.51;10;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;5894.046
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001038;TRAPAX 1MG COMPR. X30;82256.4;51063.21;0;382.97;51446.18;15;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;3404.214
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001069;TRAPAX 2.5MG COMPR. X30;184810.08;114711.34;0;860.34;115571.68;24;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;4779.63917
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001076;TRAPAX 2.5MG COMPR. X50;220312.69;136739.77;0;1025.55;137765.32;17;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;8043.51588
Detalle;FC;A;1114-08078280;;;;;;;;;7795381001052;TRAPAX 1MG COMPR. X60;158913.75;98634.64;0;739.76;99374.4;15;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;6575.64267
Cabecera;FC;A;1114-08078287;13/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;6535881.33;0;49019.1;6584900.43;638;24;;;;;
Detalle;FC;A;1114-08078287;;;;;;;;;7796285272777;LOPRED BIOTIC SUSP.OFT. X5ML;27879.06;14420.19;0;108.15;14528.34;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7210.095
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255053;LOPRED SUSP.OFT. X5ML;1050873.6;543555.84;0;4076.67;547632.51;64;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8493.06
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255022;FOTEX SOL.OFT. X5ML;195576.7;107904.19;0;809.28;108713.47;22;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;4904.73591
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255077;OLOPAT SOL.OFT. X5ML;53674.34;27762.58;0;208.22;27970.8;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13881.29
Detalle;FC;A;1114-08078287;;;;;;;;;7796285277130;BERLOFEN 0.09% SOL.OFT. X5ML;1690768.27;1072763.34;0;8045.73;1080809.07;79;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13579.28278
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255008;FOTAMICIN SUSP.OFT. X5ML;200705;103812.9;0;778.6;104591.5;20;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;5190.645
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255008;FOTAMICIN SUSP.OFT. X5ML;321128;166100.64;0;1245.75;167346.39;32;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;5190.645
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254940;ARVO SOL.OFT. X2.5ML;120844.25;75006.76;0;562.55;75569.31;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;15001.352
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255053;LOPRED SUSP.OFT. X5ML;32839.8;16986.12;0;127.4;17113.52;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8493.06
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254995;FOTADEX UNGUE. X3.5G;61078.7;37910.92;0;284.33;38195.25;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7582.184
Detalle;FC;A;1114-08078287;;;;;;;;;7796285055301;ERITROMICINA ELEA UNGUE. X3.5G;133000.9;82552.32;0;619.14;83171.46;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8255.232
Detalle;FC;A;1114-08078287;;;;;;;;;7796285272784;GATIMICIN SOL.OFT. X5ML;39707.48;20538.36;0;154.04;20692.4;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;10269.18
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254971;DELTAR SUSP.OFT. X10ML;743863.36;471968.24;0;3539.76;475508;32;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;14749.0075
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254988;FOTADEX SOL.OFT. X5ML;224424.24;116081.46;0;870.61;116952.07;24;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;4836.7275
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254988;FOTADEX SOL.OFT. X5ML;897696.96;464325.84;0;3482.44;467808.28;96;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;4836.7275
Detalle;FC;A;1114-08078287;;;;;;;;;7796285254971;DELTAR SUSP.OFT. X10ML;534651.79;339227.17;0;2544.2;341771.37;23;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;14749.00739
Detalle;FC;A;1114-08078287;;;;;;;;;7796285276522;OSIRIS SOL.OFT. X10ML;2399433.6;1323825.41;0;9928.69;1333754.1;96;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13789.84802
Detalle;FC;A;1114-08078287;;;;;;;;;7796285275068;OLOPAT F 0.2% SOL.OFT. X2.5ML;500606.82;258934.59;0;1942.01;260876.6;18;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;14385.255
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255176;ZOPIROL DM SOL.OFT. X5ML;990755.4;546623.76;0;4099.68;550723.44;30;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;18220.792
Detalle;FC;A;1114-08078287;;;;;;;;;7796285276522;OSIRIS SOL.OFT. X10ML;349917.4;193057.87;0;1447.93;194505.8;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13789.84786
Detalle;FC;A;1114-08078287;;;;;;;;;7796285277130;BERLOFEN 0.09% SOL.OFT. X5ML;128412.78;81475.7;0;611.07;82086.77;6;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13579.28333
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255107;PH LAGRIMAS GEL X10G;516637.45;320671.26;0;2405.03;323076.29;35;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;9162.036
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255015;FOTAMICIN UNGUE. X3.5G;71853.95;44599;0;334.49;44933.49;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8919.8
Detalle;FC;A;1114-08078287;;;;;;;;;7796285255169;ZOPIROL 0.50% SOL.OFT. X5ML;170418.22;105776.87;0;793.33;106570.2;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7555.49071
Cabecera;FC;A;1114-08078343;14/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;7;OFERTA TRANSFER ;;;;14695500.38;0;110216.24;14805716.62;833;34;;;;;
Detalle;FC;A;1114-08078343;;;;;;;;;7791824116130;DOLTEN SL 10MG COM.SU X10;299939.76;169627.82;0;1272.21;170900.03;24;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;7067.82583
Detalle;FC;A;1114-08078343;;;;;;;;;7795381411240;ALDACTONE D 25/20MG COMPR. X30;213464.52;132497.75;0;993.73;133491.48;6;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;22082.95833
Detalle;FC;A;1114-08078343;;;;;;;;;7798083950338;RONFASE 2MG COMPR. X28;412928.64;270533.63;0;2029;272562.63;36;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;7514.82306
Detalle;FC;A;1114-08078343;;;;;;;;;7791824117892;MICRONEMA TUBOS X3X6.2ML;21242.86;13917.37;0;104.38;14021.75;2;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;6958.685
Detalle;FC;A;1114-08078343;;;;;;;;;7791824117908;ALDACTONE A 25MG COMPR. X20;292110.3;181308.37;0;1359.81;182668.18;15;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;12087.22467
Detalle;FC;A;1114-08078343;;;;;;;;;7791824111715;DOLTEN 20MG COMPR. X20;232518.77;131492.75;0;986.2;132478.95;11;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;11953.88636
Detalle;FC;A;1114-08078343;;;;;;;;;7798083950765;LEBOCAR 250/25 COM.RE X60;98372.86;62415.87;0;468.12;62883.99;2;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;31207.935
Detalle;FC;A;1114-08078343;;;;;;;;;7795381000123;ALDACTONE A 25MG COMPR. X60;371349.36;230496.7;0;1728.73;232225.43;8;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;28812.0875
Detalle;FC;A;1114-08078343;;;;;;;;;7791824118141;ALDACTONE D COMPR. X30;569501.12;353495.38;0;2651.22;356146.6;16;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;22093.46125
Detalle;FC;A;1114-08078343;;;;;;;;;7791824118042;ALDACTONE A 50MG COMPR. X30;1956873.6;1214595.22;0;9109.46;1223704.68;48;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;25304.06708
Detalle;FC;A;1114-08078343;;;;;;;;;7791824111708;DOLTEN 20MG COMPR. X10;308197.93;174309.97;0;1307.32;175617.29;23;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;7578.69435
Detalle;FC;A;1114-08078343;;;;;;;;;7795381411011;LOPID UD 900MG COMPR. X30;129942.12;85134.32;0;638.51;85772.83;3;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;28378.10667
Detalle;FC;A;1114-08078343;;;;;;;;;7791824116154;ALDACTONE A 100MG COMPR. X30;250558.56;155519.42;0;1166.4;156685.82;8;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;19439.9275
Detalle;FC;A;1114-08078343;;;;;;;;;7798083950765;LEBOCAR 250/25 COM.RE X60;4820270.14;3058377.77;0;22937.83;3081315.6;98;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;31207.93643
Detalle;FC;A;1114-08078343;;;;;;;;;7795381411240;ALDACTONE D 25/20MG COMPR. X30;853858.08;529990.99;0;3974.93;533965.92;24;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;22082.95792
Detalle;FC;A;1114-08078343;;;;;;;;;7791824117892;MICRONEMA TUBOS X3X6.2ML;42485.72;27834.73;0;208.76;28043.49;4;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;6958.6825
Detalle;FC;A;1114-08078343;;;;;;;;;7791824117380;DALACIN C 300MG CAPSU. X16;1738798.08;1055215.18;0;7914.11;1063129.29;96;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;10991.82479
Detalle;FC;A;1114-08078343;;;;;;;;;7795381410984;LOPID 600 COMPR. X30;358208.7;234691.99;0;1760.19;236452.18;10;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;23469.199
Detalle;FC;A;1114-08078343;;;;;;;;;7791824111685;DOLTEN 10MG COMPR. X20;55072.96;31145.76;0;233.59;31379.35;4;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;7786.44
Detalle;FC;A;1114-08078343;;;;;;;;;7795381000833;PRISTIQ 100MG COMPR. X30;218385.18;138561.05;0;1039.21;139600.26;3;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;46187.01667
Detalle;FC;A;1114-08078343;;;;;;;;;7791824116130;DOLTEN SL 10MG COM.SU X10;12497.49;7067.83;0;53.01;7120.84;1;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;7067.83
Detalle;FC;A;1114-08078343;;;;;;;;;7795381054904;VIBRAMICINA 100MG TABLE. X16;279883.8;183381.4;0;1375.36;184756.76;15;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;12225.42667
Detalle;FC;A;1114-08078343;;;;;;;;;7791824118042;ALDACTONE A 50MG COMPR. X30;693059.4;430169.14;0;3226.27;433395.41;17;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;25304.06706
Detalle;FC;A;1114-08078343;;;;;;;;;7791824116147;ALDACTONE A 25MG COMPR. X30;6377469.6;3958448.4;0;29688.36;3988136.76;240;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;16493.535
Detalle;FC;A;1114-08078343;;;;;;;;;7791824111715;DOLTEN 20MG COMPR. X20;507313.68;286893.27;0;2151.7;289044.97;24;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;11953.88625
Detalle;FC;A;1114-08078343;;;;;;;;;7791824116154;ALDACTONE A 100MG COMPR. X30;375837.84;233279.14;0;1749.59;235028.73;12;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;19439.92833
Detalle;FC;A;1114-08078343;;;;;;;;;7791824117380;DALACIN C 300MG CAPSU. X16;72449.92;43967.3;0;329.75;44297.05;4;;Eticos;DISPROFARMA CC (PFIZER SRL);Producto Exento;0;10991.825
