TIPO LINEA;TIPO;LETRA;NUMERO FORMATEADO;FECHA;CAEA NRO;CAEA VTO;COD CLIENTE;CUIT;RAZON SOCIAL;RESUMEN;TIPO PEDIDO;CODIGO BARRA;DESCRIPCION;PCIO VTA PUB;BASE EXCENTA+GRAVADO;IVA;OTROS IMPUESTOS;IMPORTE TOTAL;UNIDADES;LINEAS;CLASIF PRODUCTO;LABORATORIO;CONDICION IVA;PORC IVA;PCIO UNITARIO
Detalle;FC;A;1114-08071593;;;;;;;;;7790375253097;TRANQUINAL 2MG COMPR. X50;459753.8;294876.59;0;2211.57;297088.16;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;14743.8295
Detalle;FC;A;1114-08071593;;;;;;;;;7790375251109;TRANQUINAL 1MG COMPR. X100;303413.4;194602.17;0;1459.52;196061.69;12;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;16216.8475
Detalle;FC;A;1114-08071593;;;;;;;;;7790375269234;SEROQUEL XR 50MG COM.RE X30;364480.48;233770.19;0;1753.28;235523.47;4;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;58442.5475
Detalle;FC;A;1114-08071593;;;;;;;;;7790375003463;NEURYL 0.5MG COMPR. X60;473797.2;303882.34;0;2279.12;306161.46;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10129.41133
Detalle;FC;A;1114-08071593;;;;;;;;;7790375269180;SEROQUEL 200MG COMPR. X30;706462.72;453110.14;0;3398.33;456508.47;8;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;56638.7675
Detalle;FC;A;1114-08071593;;;;;;;;;7790375003401;TRANQUINAL 1MG COMPR. X60;484620;310826.65;0;2331.2;313157.85;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10360.88833
Detalle;FC;A;1114-08071593;;;;;;;;;7790375251673;TRANQUINAL.SUBLING 0.5MG COMP. X30;133333.35;85517.13;0;641.38;86158.51;15;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;5701.142
Cabecera;FC;A;1114-08071596;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;9059659.56;0;67947.45;9127607.01;566;12;;;;;
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;2138640.57;1371680.04;0;10287.6;1381967.64;99;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.35394
Detalle;FC;A;1114-08071596;;;;;;;;;7791848265067;DACTEN D COMPR. X30;525431.62;337001.02;0;2527.51;339528.53;7;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;48143.00286
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279806;CVP FLEBO COM.MA. X30;187599.6;109972.12;0;824.79;110796.91;12;;O. T. C.;DISPROFARMA CC (ELEA);Producto Exento;0;9164.34333
Detalle;FC;A;1114-08071596;;;;;;;;;7796285050702;LAMIRAX 100MG COM.DIS X30;1037633.96;665517.12;0;4991.38;670508.5;23;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;28935.52696
Detalle;FC;A;1114-08071596;;;;;;;;;7796285285425;RISTONEL 50 COM.RE X30;823731.7;528324.46;0;3962.43;532286.89;11;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;48029.49636
Detalle;FC;A;1114-08071596;;;;;;;;;7791848265043;DACTEN 16MG COMPR. X30;722933.8;463674.84;0;3477.56;467152.4;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;46367.484
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;2138640.57;1371680.04;0;10287.6;1381967.64;99;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.35394
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;2138640.57;1371680.04;0;10287.6;1381967.64;99;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.35394
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;2138640.57;1371680.04;0;10287.6;1381967.64;99;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.35394
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;108012.15;69276.77;0;519.58;69796.35;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.354
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279806;CVP FLEBO COM.MA. X30;46899.9;27493.03;0;206.2;27699.23;3;;O. T. C.;DISPROFARMA CC (ELEA);Producto Exento;0;9164.34333
Detalle;FC;A;1114-08071596;;;;;;;;;7796285279691;LEVAL 20MG COMPR. X2;2138640.57;1371680.04;0;10287.6;1381967.64;99;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13855.35394
Cabecera;FC;A;1114-08071597;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;3207415.16;0;24055.61;3231470.77;215;9;;;;;
Detalle;FC;A;1114-08071597;;;;;;;;;7796285285425;RISTONEL 50 COM.RE X30;823731.7;528324.46;0;3962.43;532286.89;11;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;48029.49636
Detalle;FC;A;1114-08071597;;;;;;;;;7796285291440;LEVAL 20MG COMPR. X1;1057654.95;678358.37;0;5087.69;683446.06;95;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7140.61442
Detalle;FC;A;1114-08071597;;;;;;;;;7796285051563;CRONOPEN 500MG COM.RE X6;53253.48;34155.68;0;256.17;34411.85;3;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;11385.22667
Detalle;FC;A;1114-08071597;;;;;;;;;7796285051563;CRONOPEN 500MG COM.RE X6;1278083.52;819736.37;0;6148.02;825884.39;72;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;11385.22736
Detalle;FC;A;1114-08071597;;;;;;;;;7791848265067;DACTEN D COMPR. X30;525431.62;337001.02;0;2527.51;339528.53;7;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;48143.00286
Detalle;FC;A;1114-08071597;;;;;;;;;7796285291440;LEVAL 20MG COMPR. X1;55666.05;35703.07;0;267.77;35970.84;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7140.614
Detalle;FC;A;1114-08071597;;;;;;;;;7796285270858;GLUCOPHAGE 500MG COMPR. X100;271589.92;174192.17;0;1306.44;175498.61;7;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;24884.59571
Detalle;FC;A;1114-08071597;;;;;;;;;7796285279646;LEVAL 20MG COMPR. X4;212462.65;136269.18;0;1022.02;137291.2;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;27253.836
Detalle;FC;A;1114-08071597;;;;;;;;;7791848265043;DACTEN 16MG COMPR. X30;722933.8;463674.84;0;3477.56;467152.4;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;46367.484
Cabecera;FC;A;1114-08071604;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1320032.49;0;9900.25;1329932.74;67;5;;;;;
Detalle;FC;A;1114-08071604;;;;;;;;;7795356000783;ESOMEPRA 40MG CAPSU. X28;776595.42;374908.09;0;2811.81;377719.9;18;;Eticos;DISPROFARMA SA (SIDUS);Producto Exento;0;20828.22722
Detalle;FC;A;1114-08071604;;;;;;;;;7795356002770;ESOMEPRA 20MG CAPSU. X7 FLOWPACK X20;436770.76;210854.87;0;1581.41;212436.28;4;;Eticos;DISPROFARMA SA (SIDUS);Producto Exento;0;52713.7175
Detalle;FC;A;1114-08071604;;;;;;;;;7795356002657;ESOMEPRA 20MG CAPSU. X14;131485.52;63475.72;0;476.07;63951.79;8;;Eticos;DISPROFARMA SA (SIDUS);Producto Exento;0;7934.465
Detalle;FC;A;1114-08071604;;;;;;;;;7795356001971;ESOMEPRA 40MG CAPSU. X14;224608.4;108431.68;0;813.24;109244.92;10;;Eticos;DISPROFARMA SA (SIDUS);Producto Exento;0;10843.168
Detalle;FC;A;1114-08071604;;;;;;;;;7795356000783;ESOMEPRA 40MG CAPSU. X28;1164893.13;562362.13;0;4217.72;566579.85;27;;Eticos;DISPROFARMA SA (SIDUS);Producto Exento;0;20828.22704
Cabecera;FC;A;1114-08071607;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;6959585.44;0;52196.9;7011782.34;628;15;;;;;
Detalle;FC;A;1114-08071607;;;;;;;;;7790375251321;NEURYL 2MG COMPR. X50;366223.48;234888.3;0;1761.66;236649.96;23;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10212.53478
Detalle;FC;A;1114-08071607;;;;;;;;;7790375261825;NEURYL 0.5MG COMPR. X30;198407;127255.06;0;954.41;128209.47;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6362.753
Detalle;FC;A;1114-08071607;;;;;;;;;7790375002121;CARDIOREX 5MG COMPR. X30;352555.06;226120.85;0;1695.91;227816.76;22;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10278.22045
Detalle;FC;A;1114-08071607;;;;;;;;;7790375003074;TRANQUINAL 0.5MG COMPR. X30;110966.8;71171.41;0;533.79;71705.2;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;3558.5705
Detalle;FC;A;1114-08071607;;;;;;;;;7790375001513;TRANQUINAL 0.5MG COMPR. X50;264332.4;169538.81;0;1271.54;170810.35;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;5651.29367
Detalle;FC;A;1114-08071607;;;;;;;;;7790375000790;GLIOTEN 20MG COMPR. X30;69990.54;44890.43;0;336.68;45227.11;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;7481.73833
Detalle;FC;A;1114-08071607;;;;;;;;;7790375261825;NEURYL 0.5MG COMPR. X30;297610.5;190882.59;0;1431.62;192314.21;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6362.753
Detalle;FC;A;1114-08071607;;;;;;;;;7790375000486;DIOXAFLEX B12 COMPR. X20;5755717.8;3691595.75;0;27686.97;3719282.72;210;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;17579.02738
Detalle;FC;A;1114-08071607;;;;;;;;;7790375251321;NEURYL 2MG COMPR. X50;429914.52;275738.43;0;2068.04;277806.47;27;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10212.53444
Detalle;FC;A;1114-08071607;;;;;;;;;7790375000813;GLIOTENZIDE 10MG COMPR. X30;926440.2;594200.81;0;4456.51;598657.32;60;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;9903.34683
Detalle;FC;A;1114-08071607;;;;;;;;;7790375002121;CARDIOREX 5MG COMPR. X30;769211.04;493354.58;0;3700.16;497054.74;48;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10278.22042
Detalle;FC;A;1114-08071607;;;;;;;;;7790375251338;NEURYL 0.5MG COMPR. X50;409511.7;262651.99;0;1969.89;264621.88;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;8755.06633
Detalle;FC;A;1114-08071607;;;;;;;;;7790375003074;TRANQUINAL 0.5MG COMPR. X30;166450.2;106757.12;0;800.68;107557.8;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;3558.57067
Detalle;FC;A;1114-08071607;;;;;;;;;7790375000776;GLIOTEN 10MG COMPR. X30;611361.6;392116.09;0;2940.87;395056.96;60;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6535.26817
Detalle;FC;A;1114-08071607;;;;;;;;;7790375000776;GLIOTEN 10MG COMPR. X30;122272.32;78423.22;0;588.17;79011.39;12;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6535.26833
Cabecera;FC;A;1114-08071661;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1409553.13;0;10571.65;1420124.78;90;10;;;;;
Detalle;FC;A;1114-08071661;;;;;;;;;7795338019901;HEMOVIT COM.RE X30;132382.68;84907.51;0;636.81;85544.32;6;;Eticos;BALIARDA S A ;Producto Exento;0;14151.25167
Detalle;FC;A;1114-08071661;;;;;;;;;7795338999531;BICARDIL A 5/10MG COMPR. X30;78098.24;50090.6;0;375.68;50466.28;2;;Eticos;BALIARDA S A ;Producto Exento;0;25045.3
Detalle;FC;A;1114-08071661;;;;;;;;;7795338002200;DOLOCOX CB 120MG CAP.BL X10;30701.4;19691.24;0;147.68;19838.92;2;;Eticos;BALIARDA S A ;Producto Exento;0;9845.62
Detalle;FC;A;1114-08071661;;;;;;;;;7795338016771;NEUROPLUS 10MG COM.RE X30;907298.1;581922.02;0;4364.42;586286.44;30;;Eticos;BALIARDA S A ;Producto Exento;0;19397.40067
Detalle;FC;A;1114-08071661;;;;;;;;;7795338017181;OPTISER 10MG COM.RE X30;300252.8;192575.94;0;1444.32;194020.26;10;;Eticos;BALIARDA S A ;Producto Exento;0;19257.594
Detalle;FC;A;1114-08071661;;;;;;;;;7795338014357;ENDOCLAR 10MG COM.RE X30;232838.45;149337.77;0;1120.03;150457.8;5;;Eticos;BALIARDA S A ;Producto Exento;0;29867.554
Detalle;FC;A;1114-08071661;;;;;;;;;7795338012285;NIDIB 5MG COMPR. X28;284266.8;182322.97;0;1367.42;183690.39;20;;Eticos;BALIARDA S A ;Producto Exento;0;9116.1485
Detalle;FC;A;1114-08071661;;;;;;;;;7795338015248;BIDECAR 3.125MG COM.RA. X28;18541.41;11892.07;0;89.19;11981.26;3;;Eticos;BALIARDA S A ;Producto Exento;0;3964.02333
Detalle;FC;A;1114-08071661;;;;;;;;;7795338999159;DEVISAL CB CAP.BL X1;57293.28;36746.76;0;275.6;37022.36;6;;Eticos;BALIARDA S A ;Producto Exento;0;6124.46
Detalle;FC;A;1114-08071661;;;;;;;;;7795338015460;REDIUN-E 100MG COM.RA. X30;156017.28;100066.25;0;750.5;100816.75;6;;Eticos;BALIARDA S A ;Producto Exento;0;16677.70833
Cabecera;FC;A;1114-08071676;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;19983870.49;0;149879.05;20133749.54;1438;76;;;;;
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268039;PRESIMAX A 50MG COMPR. X30;120547.35;77316.62;0;579.87;77896.49;5;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15463.324
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269944;CARVEDIL 3.125MG COMPR. X60;108668.5;69698.38;0;522.74;70221.12;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6969.838
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268640;ROSUVAST 20MG COM.RE X28;181663.6;116515.19;0;873.86;117389.05;5;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;23303.038
Detalle;FC;A;1114-08071676;;;;;;;;;7790375266127;DIUREX 12.5MG COMPR. X30;129816.8;83261.69;0;624.46;83886.15;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;8326.169
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269937;CARVEDIL 3.125MG COMPR. X30;106467.84;68285.51;0;512.14;68797.65;16;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;4267.84438
Detalle;FC;A;1114-08071676;;;;;;;;;7790375262464;CARVEDIL-D COMPR. X28;125425.38;80445.19;0;603.34;81048.53;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;13407.53167
Detalle;FC;A;1114-08071676;;;;;;;;;7790375270124;ROSUVAST 20MG COM.RE X30;716207;459359.55;0;3445.2;462804.75;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;22967.9775
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268657;ROSUVAST 40MG COM.RE X28;718935.48;461110.22;0;3458.33;464568.55;12;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;38425.85167
Detalle;FC;A;1114-08071676;;;;;;;;;7790375251239;GLIOSARTAN 80MG COMPR. X28;1650807.2;1058792.72;0;7940.95;1066733.67;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;52939.636
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003388;TRANQUINAL 2MG COMPR. X60;182606.06;117119.65;0;878.4;117998.05;7;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;16731.37857
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268046;PRESIMAX A 100MG COMPR. X30;53438.04;34274.03;0;257.06;34531.09;2;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;17137.015
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000806;GLIOTEN 20MG COMPR. X60;23786.86;15256.41;0;114.42;15370.83;1;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15256.41
Detalle;FC;A;1114-08071676;;;;;;;;;7790375270704;ROSUVAST EZ 20/10MG COMPR. X30;79451.48;50958.53;0;382.19;51340.72;2;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;25479.265
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004569;PRESIMAX 100MG COM.RE X30;269003.9;172532.94;0;1294;173826.94;11;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15684.81273
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000769;GLIOTEN 5MG COMPR. X60;116841.2;74939.21;0;562.04;75501.25;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;7493.921
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269951;CARVEDIL 6.25MG COMPR. X30;365063.1;234143.77;0;1756.08;235899.85;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;7804.79233
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000370;CARVEDIL 25MG COM.RE X56;335036.24;214884.83;0;1611.64;216496.47;11;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;19534.98455
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004514;LUKAST COMPUESTO COM.RE X30;114461.96;73413.64;0;550.6;73964.24;4;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;18353.41
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269968;CARVEDIL 6.25MG COMPR. X60;392108.2;251489.48;0;1886.17;253375.65;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;12574.474
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268626;ROSUVAST 10MG COM.RE X28;616884.3;395656.04;0;2967.42;398623.46;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;13188.53467
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268640;ROSUVAST 20MG COM.RE X28;1089981.6;699091.14;0;5243.18;704334.32;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;23303.038
Detalle;FC;A;1114-08071676;;;;;;;;;7790375252243;CARVEDIL 12.5MG COMPR. X28;306329.4;196473.47;0;1473.55;197947.02;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;9823.6735
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000806;GLIOTEN 20MG COMPR. X60;451950.34;289871.76;0;2174.04;292045.8;19;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15256.40842
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268633;ROSUVAST 10MG COM.RE X56;233088.72;149498.08;0;1121.24;150619.32;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;24916.34667
Detalle;FC;A;1114-08071676;;;;;;;;;7790375270094;ROSUVAST 10MG COM.RE X30;1211376;776949.71;0;5827.12;782776.83;60;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;12949.16183
Detalle;FC;A;1114-08071676;;;;;;;;;7790375270094;ROSUVAST 10MG COM.RE X30;201896;129491.62;0;971.19;130462.81;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;12949.162
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003081;TRANQUINAL 1MG COMPR. X30;492633;315961.92;0;2369.71;318331.63;60;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;5266.032
Detalle;FC;A;1114-08071676;;;;;;;;;7790375266127;DIUREX 12.5MG COMPR. X30;3115603.2;1998280.58;0;14987.1;2013267.68;240;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;8326.16908
Detalle;FC;A;1114-08071676;;;;;;;;;7790375252267;CARVEDIL 6.25MG COMPR. X28;375781.5;241018.06;0;1807.64;242825.7;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;8033.93533
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004453;FLOGOCOX 90MG COM.RE X28;1035702;664276.96;0;4982.08;669259.04;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;22142.56533
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003395;TRANQUINAL 0.5MG COMPR. X60;303104.4;194406.36;0;1458.05;195864.41;30;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6480.212
Detalle;FC;A;1114-08071676;;;;;;;;;7790375002152;BAGO B1 B6 B12 5KMCG COMPR. X30;3888600;2494069.16;0;18705.52;2512774.68;120;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;20783.90967
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269548;PRESIMAX 50MG COM.RE X60;555392.1;356217.57;0;2671.63;358889.2;15;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;23747.838
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004460;FLOGOCOX 120MG COM.RE X7;58165;37305.88;0;279.79;37585.67;5;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;7461.176
Detalle;FC;A;1114-08071676;;;;;;;;;7795378005094;TROKEN COM.RE X30;627689.4;402586.86;0;3019.4;405606.26;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;40258.686
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269494;FLOGOCOX 90MG CAP.BL X28;273358.24;175326.35;0;1314.95;176641.3;8;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;21915.79375
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004439;FLOGOCOX 60MG COM.RE X28;58937.44;37801.38;0;283.51;38084.89;2;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;18900.69
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003388;TRANQUINAL 2MG COMPR. X60;521731.6;334627.58;0;2509.71;337137.29;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;16731.379
Detalle;FC;A;1114-08071676;;;;;;;;;7790375269937;CARVEDIL 3.125MG COMPR. X30;26616.96;17071.38;0;128.04;17199.42;4;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;4267.845
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268046;PRESIMAX A 100MG COMPR. X30;160314.12;102822.1;0;771.17;103593.27;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;17137.01667
Detalle;FC;A;1114-08071676;;;;;;;;;7790375251925;GLIOSARTAN PLUS 40MG COMPR. X28;401837.58;257730.21;0;1932.98;259663.19;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;42955.035
Detalle;FC;A;1114-08071676;;;;;;;;;7790375252205;DIUREX A COM.RE X30;436447.2;279927.4;0;2099.46;282026.86;40;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6998.185
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000448;DIOXAFLEX 50MG COMPR. X20;47912.28;30729.95;0;230.47;30960.42;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;5121.65833
Detalle;FC;A;1114-08071676;;;;;;;;;7790375252267;CARVEDIL 6.25MG COMPR. X28;187890.75;120509.03;0;903.82;121412.85;15;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;8033.93533
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003395;TRANQUINAL 0.5MG COMPR. X60;202069.6;129604.24;0;972.03;130576.27;20;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6480.212
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004446;FLOGOCOX 90MG COM.RE X14;298031.02;191151.18;0;1433.63;192584.81;14;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;13653.65571
Detalle;FC;A;1114-08071676;;;;;;;;;7790375004569;PRESIMAX 100MG COM.RE X30;122274.5;78424.06;0;588.18;79012.24;5;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15684.812
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000769;GLIOTEN 5MG COMPR. X60;116841.2;74939.21;0;562.04;75501.25;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;7493.921
Detalle;FC;A;1114-08071676;;;;;;;;;7790375270124;ROSUVAST 20MG COM.RE X30;71620.7;45935.95;0;344.52;46280.47;2;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;22967.975
Detalle;FC;A;1114-08071676;;;;;;;;;7790375268022;PRESIMAX D COM.RE X30;284839.32;182690.32;0;1370.18;184060.5;12;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;15224.19333
Detalle;FC;A;1114-08071676;;;;;;;;;7790375251574;DIUREX 50MG COMPR. X60;320736.4;205714.05;0;1542.86;207256.91;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;20571.405
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003388;TRANQUINAL 2MG COMPR. X60;78259.74;50194.14;0;376.46;50570.6;3;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;16731.38
Detalle;FC;A;1114-08071676;;;;;;;;;7790375252205;DIUREX A COM.RE X30;109111.8;69981.85;0;524.86;70506.71;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6998.185
Detalle;FC;A;1114-08071676;;;;;;;;;7790375251833;NEURYL FLASH 0.50MG COMPR. X50;282215.7;181006.83;0;1357.55;182364.38;15;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;12067.122
Detalle;FC;A;1114-08071676;;;;;;;;;7790375001520;TRANQUINAL 1MG COMPR. X50;473829.76;303904.36;0;2279.28;306183.64;32;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;9497.01125
Detalle;FC;A;1114-08071676;;;;;;;;;7790375266493;DIUREX A 12.5MG COM.RE X30;113844.84;73017.31;0;547.63;73564.94;12;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;6084.77583
Detalle;FC;A;1114-08071676;;;;;;;;;7790375003487;NEURYL 1MG COMPR. X60;335237.07;215012.61;0;1612.59;216625.2;21;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10238.69571
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000370;CARVEDIL 25MG COM.RE X56;274120.56;175814.86;0;1318.61;177133.47;9;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;19534.98444
Detalle;FC;A;1114-08071676;;;;;;;;;7790375000165;DIOXAFLEX 75MG COMPR. X15;144738.4;92832.6;0;696.24;93528.84;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;9283.26
